sim,time,trap.id,nmales,ntrees,type,lure
2913,42,38,5,3,grid,20
2914,71,51,18,12,grid,20
2915,56,70,16,6,grid,20
2916,78,71,212,30,grid,20
2917,72,71,18,31,grid,20
2918,72,62,102,25,grid,20
2919,78,72,229,166,grid,20
2920,75,52,151,33,grid,20
2921,70,69,73,14,grid,20
2922,71,70,87,10,grid,20
2923,77,27,180,44,grid,20
2924,78,71,241,172,grid,20
2925,76,52,178,33,grid,20
2926,42,29,2,5,grid,20
2927,49,53,7,5,grid,20
2928,67,29,27,8,grid,20
2929,76,36,144,40,grid,20
2930,76,62,159,26,grid,20
2931,80,20,253,9,grid,20
2932,76,39,167,10,grid,20
2933,72,60,97,9,grid,20
2934,57,39,14,10,grid,20
2935,82,70,250,15,grid,20
2936,78,37,192,58,grid,20
2937,72,28,87,42,grid,20
2938,66,35,20,10,grid,20
2939,75,46,164,35,grid,20
2940,76,29,161,13,grid,20
2941,57,45,13,6,grid,20
2942,76,37,181,41,grid,20
2943,51,29,14,6,grid,20
2944,71,69,91,10,grid,20
2945,55,39,13,8,grid,20
2946,56,16,18,11,grid,20
2947,71,38,97,16,grid,20
2948,63,60,15,6,grid,20
2949,78,68,191,17,grid,20
2950,68,69,33,10,grid,20
2951,69,67,55,11,grid,20
2952,82,36,265,25,grid,20
2953,75,53,136,25,grid,20
2954,77,69,156,12,grid,20
2955,81,25,282,20,grid,20
2956,78,73,210,27,grid,20
2957,75,53,160,28,grid,20
2958,73,69,135,11,grid,20
2959,73,62,129,23,grid,20
2960,78,82,249,177,grid,20
2961,82,35,260,34,grid,20
2962,53,46,12,4,grid,20
2963,73,26,120,10,grid,20
2964,70,26,59,6,grid,20
2965,50,49,11,7,grid,20
2966,69,72,11,12,grid,20
2967,73,69,113,11,grid,20
2968,71,80,90,12,grid,20
2969,50,90,9,7,grid,20
2970,70,62,86,12,grid,20
2971,44,58,5,3,grid,20
2972,82,79,295,19,grid,20
2973,72,69,101,12,grid,20
2974,85,39,262,17,grid,20
2975,72,29,83,12,grid,20
2976,73,69,111,12,grid,20
2977,70,38,72,16,grid,20
2978,74,62,131,25,grid,20
2979,74,69,148,11,grid,20
2980,83,41,263,39,grid,20
2981,73,18,126,36,grid,20
2982,68,69,35,12,grid,20
2983,80,70,258,11,grid,20
2984,52,28,22,14,grid,20
2985,72,69,102,17,grid,20
2986,84,70,255,15,grid,20
2987,68,18,30,21,grid,20
2988,52,69,18,9,grid,20
2989,54,17,15,4,grid,20
2990,79,91,262,197,grid,20
2991,70,27,75,27,grid,20
2992,76,59,158,13,grid,20
2993,74,38,121,31,grid,20
2994,77,17,184,25,grid,20
2995,72,22,104,23,grid,20
2996,64,29,12,8,grid,20
2997,68,28,35,21,grid,20
2998,75,72,38,51,grid,20
2999,68,30,35,17,grid,20
3000,65,59,16,11,grid,20
3001,72,43,100,20,grid,20
3002,53,40,16,9,grid,20
3003,67,44,25,12,grid,20
3004,77,100,67,58,grid,20
3005,76,89,53,48,grid,20
3006,77,59,190,17,grid,20
3007,71,26,80,14,grid,20
3008,72,27,101,26,grid,20
3009,55,26,11,10,grid,20
3010,78,36,207,23,grid,20
3011,55,69,14,7,grid,20
3012,83,90,253,19,grid,20
3013,44,60,7,5,grid,20
3014,70,69,76,12,grid,20
3015,73,58,123,11,grid,20
3016,70,49,60,6,grid,20
3017,68,68,45,8,grid,20
3018,77,72,60,57,grid,20
3019,84,57,264,23,grid,20
3020,72,69,119,9,grid,20
3021,44,47,5,4,grid,20
3022,84,60,246,16,grid,20
3023,72,63,101,25,grid,20
3024,76,78,190,16,grid,20
3025,50,69,14,6,grid,20
