sim,time,trap.id,nmales,ntrees,type,lure
603,63,21,15,17,eff,50
604,72,61,124,11,eff,50
605,51,61,13,6,eff,50
606,57,100,13,6,eff,50
607,37,92,1,2,eff,50
608,42,24,9,2,eff,50
609,59,62,10,6,eff,50
610,41,61,4,3,eff,50
611,64,69,18,5,eff,50
612,45,93,4,5,eff,50
613,55,98,12,5,eff,50
614,76,82,51,52,eff,50
615,69,61,42,10,eff,50
616,49,19,5,3,eff,50
617,69,61,58,8,eff,50
618,71,1,88,12,eff,50
619,40,67,3,2,eff,50
620,76,62,171,11,eff,50
621,40,96,1,1,eff,50
622,53,10,10,5,eff,50
623,54,62,20,7,eff,50
624,56,61,12,7,eff,50
625,67,72,36,8,eff,50
626,57,13,19,6,eff,50
627,49,30,6,3,eff,50
628,78,14,267,171,eff,50
629,64,22,7,8,eff,50
630,50,43,12,10,eff,50
631,53,87,9,6,eff,50
632,46,43,5,3,eff,50
633,43,96,2,2,eff,50
634,70,43,56,11,eff,50
635,73,87,115,13,eff,50
636,44,32,5,6,eff,50
637,43,5,4,4,eff,50
638,68,70,31,14,eff,50
639,85,43,251,15,eff,50
640,70,24,73,11,eff,50
641,56,100,14,6,eff,50
642,53,61,14,4,eff,50
643,37,41,1,2,eff,50
644,51,8,22,8,eff,50
645,43,21,4,4,eff,50
646,59,47,16,4,eff,50
647,62,92,18,10,eff,50
648,78,14,245,175,eff,50
649,57,36,18,8,eff,50
650,71,61,92,13,eff,50
651,43,19,7,3,eff,50
652,54,61,13,7,eff,50
653,68,16,35,18,eff,50
654,40,99,3,2,eff,50
655,70,12,80,11,eff,50
656,50,70,13,8,eff,50
657,53,14,15,10,eff,50
658,47,41,6,3,eff,50
659,73,98,96,53,eff,50
660,50,43,24,4,eff,50
661,55,65,12,8,eff,50
662,58,36,20,6,eff,50
663,57,21,7,6,eff,50
664,50,81,3,5,eff,50
665,44,13,3,2,eff,50
666,70,62,75,12,eff,50
667,55,21,14,7,eff,50
668,71,36,80,12,eff,50
669,50,61,14,7,eff,50
670,69,24,44,7,eff,50
671,69,92,51,16,eff,50
672,48,61,2,3,eff,50
673,51,14,16,9,eff,50
674,51,96,21,10,eff,50
675,43,99,4,4,eff,50
676,61,68,7,6,eff,50
677,76,43,168,9,eff,50
678,52,41,11,5,eff,50
679,73,65,100,39,eff,50
680,46,41,4,3,eff,50
681,72,36,104,12,eff,50
682,61,43,20,6,eff,50
683,50,28,12,8,eff,50
684,57,36,12,5,eff,50
685,49,92,5,3,eff,50
686,71,61,99,12,eff,50
687,52,19,15,14,eff,50
688,49,21,8,3,eff,50
689,62,80,13,10,eff,50
690,64,69,14,13,eff,50
691,70,43,72,11,eff,50
692,67,43,30,7,eff,50
693,53,43,17,6,eff,50
694,39,24,5,1,eff,50
695,63,76,21,7,eff,50
696,70,96,64,27,eff,50
697,49,43,5,8,eff,50
698,58,87,14,4,eff,50
699,50,13,16,8,eff,50
700,48,92,4,4,eff,50
701,34,21,1,1,eff,50
702,51,75,8,5,eff,50
703,50,57,16,8,eff,50
704,55,43,18,4,eff,50
705,80,46,220,14,eff,50
706,68,98,31,9,eff,50
707,40,61,4,5,eff,50
708,53,19,19,5,eff,50
709,72,80,100,11,eff,50
710,78,75,252,175,eff,50
711,67,62,24,10,eff,50
712,46,96,6,3,eff,50
713,51,79,20,5,eff,50
714,64,28,7,8,eff,50
715,40,11,1,3,eff,50
716,53,24,12,7,eff,50
717,79,97,267,176,eff,50
718,64,61,10,5,eff,50
719,57,43,14,9,eff,50
720,54,74,17,6,eff,50
721,64,96,11,6,eff,50
722,57,80,11,17,eff,50
723,57,73,17,12,eff,50
724,69,43,66,10,eff,50
725,62,41,8,12,eff,50
726,68,92,39,20,eff,50
727,50,100,15,5,eff,50
728,48,45,6,5,eff,50
729,57,1,21,8,eff,50
730,48,8,3,6,eff,50
731,38,2,2,3,eff,50
732,63,43,16,6,eff,50
733,47,70,4,4,eff,50
734,47,62,10,5,eff,50
735,53,44,15,11,eff,50
736,56,44,17,6,eff,50
737,42,98,2,3,eff,50
738,44,98,4,3,eff,50
739,61,46,14,7,eff,50
740,47,89,8,4,eff,50
741,64,14,8,7,eff,50
742,71,2,88,21,eff,50
743,67,13,39,11,eff,50
744,50,43,16,9,eff,50
745,69,100,64,7,eff,50
746,68,13,37,13,eff,50
747,72,75,38,31,eff,50
748,50,1,13,9,eff,50
749,54,48,11,12,eff,50
750,52,61,17,7,eff,50
751,69,3,7,6,eff,50
752,54,16,10,13,eff,50
753,46,96,4,5,eff,50
754,67,68,24,12,eff,50
755,48,43,5,3,eff,50
756,58,36,14,7,eff,50
757,59,8,18,8,eff,50
758,47,98,4,4,eff,50
759,39,98,4,2,eff,50
760,65,50,9,7,eff,50
761,69,21,62,8,eff,50
762,54,8,13,8,eff,50
763,72,43,128,12,eff,50
764,59,87,14,5,eff,50
765,52,69,17,4,eff,50
766,53,69,13,10,eff,50
767,66,23,16,3,eff,50
768,54,43,10,6,eff,50
769,38,41,3,2,eff,50
770,71,43,87,11,eff,50
771,53,92,15,6,eff,50
772,62,96,10,9,eff,50
773,68,71,34,20,eff,50
774,50,79,12,8,eff,50
775,45,13,6,4,eff,50
776,61,98,18,5,eff,50
777,63,61,12,5,eff,50
778,55,24,16,7,eff,50
779,65,75,6,18,eff,50
780,38,92,3,2,eff,50
781,54,7,14,10,eff,50
782,55,100,15,8,eff,50
783,74,22,25,35,eff,50
784,50,19,13,6,eff,50
785,60,30,13,10,eff,50
786,71,8,85,22,eff,50
787,59,75,8,7,eff,50
788,52,98,16,6,eff,50
789,46,96,4,4,eff,50
790,48,69,7,5,eff,50
791,53,73,12,9,eff,50
792,52,13,10,13,eff,50
793,51,24,18,5,eff,50
794,71,68,14,23,eff,50
795,51,82,20,7,eff,50
796,69,43,56,10,eff,50
797,53,43,22,5,eff,50
798,61,87,17,9,eff,50
799,50,87,15,2,eff,50
800,66,61,15,6,eff,50
801,72,43,101,10,eff,50
802,45,92,10,4,eff,50
803,58,96,12,9,eff,50
804,48,98,6,4,eff,50
805,65,7,14,8,eff,50
806,43,16,6,5,eff,50
807,49,61,10,3,eff,50
808,48,75,6,8,eff,50
809,61,84,12,11,eff,50
810,45,79,5,4,eff,50
811,56,61,13,6,eff,50
812,49,36,4,4,eff,50
813,50,92,13,11,eff,50
814,74,69,121,42,eff,50
815,54,56,12,3,eff,50
816,49,12,8,3,eff,50
817,40,92,3,5,eff,50
818,60,34,10,10,eff,50
819,54,2,11,3,eff,50
820,40,34,3,6,eff,50
821,75,61,159,13,eff,50
822,53,38,12,7,eff,50
823,49,56,9,5,eff,50
824,48,80,7,5,eff,50
825,67,24,22,11,eff,50
826,38,92,1,3,eff,50
827,51,61,14,6,eff,50
828,36,75,2,2,eff,50
829,51,30,16,5,eff,50
830,60,74,10,5,eff,50
831,53,61,20,6,eff,50
832,62,61,9,5,eff,50
833,46,43,3,4,eff,50
834,49,78,5,3,eff,50
835,53,8,15,5,eff,50
836,58,33,17,9,eff,50
837,66,96,21,9,eff,50
838,69,24,42,19,eff,50
839,54,70,12,12,eff,50
840,66,100,7,4,eff,50
841,52,21,17,10,eff,50
842,51,13,11,6,eff,50
843,48,80,6,4,eff,50
844,47,41,7,3,eff,50
845,64,74,14,6,eff,50
846,60,79,20,7,eff,50
847,48,61,6,4,eff,50
848,66,46,21,11,eff,50
849,69,46,74,9,eff,50
850,51,82,15,8,eff,50
851,55,20,5,11,eff,50
852,59,26,16,5,eff,50
853,55,44,17,19,eff,50
854,78,75,269,174,eff,50
855,71,33,75,12,eff,50
856,40,16,2,4,eff,50
857,54,30,18,7,eff,50
858,48,96,5,4,eff,50
859,47,6,12,5,eff,50
860,57,98,12,8,eff,50
861,56,21,13,7,eff,50
862,56,30,11,11,eff,50
863,51,40,4,5,eff,50
864,46,16,5,3,eff,50
865,58,70,12,12,eff,50
866,50,92,12,7,eff,50
867,45,73,5,3,eff,50
868,63,28,14,7,eff,50
869,70,14,17,23,eff,50
870,61,14,15,7,eff,50
871,70,19,65,16,eff,50
872,41,13,7,2,eff,50
873,63,8,10,7,eff,50
874,57,36,20,4,eff,50
875,48,70,6,5,eff,50
876,46,8,5,3,eff,50
877,44,43,5,2,eff,50
878,53,91,22,6,eff,50
879,56,34,16,8,eff,50
880,67,100,34,7,eff,50
881,68,100,34,10,eff,50
882,66,61,17,4,eff,50
883,48,14,7,5,eff,50
884,51,41,14,8,eff,50
885,44,61,2,5,eff,50
886,61,94,9,5,eff,50
887,47,75,7,4,eff,50
888,72,10,109,12,eff,50
889,59,43,10,6,eff,50
890,48,48,8,7,eff,50
891,47,28,7,2,eff,50
892,40,21,1,3,eff,50
893,44,98,4,8,eff,50
894,67,90,28,10,eff,50
895,72,4,116,33,eff,50
896,67,34,31,10,eff,50
897,70,74,77,11,eff,50
898,73,36,114,10,eff,50
899,39,96,3,4,eff,50
900,69,98,55,13,eff,50
901,61,97,27,5,eff,50
902,61,75,8,7,eff,50
903,51,48,18,7,eff,50
904,67,71,11,12,eff,50
905,62,61,11,5,eff,50
906,47,43,2,3,eff,50
907,53,38,10,7,eff,50
908,59,12,13,8,eff,50
909,73,46,110,12,eff,50
910,49,61,10,4,eff,50
911,52,89,13,8,eff,50
912,61,44,11,9,eff,50
913,58,70,15,8,eff,50
914,51,72,17,9,eff,50
915,46,96,5,4,eff,50
916,44,96,4,4,eff,50
917,57,43,19,5,eff,50
918,52,62,22,8,eff,50
919,76,35,72,57,eff,50
920,62,13,10,8,eff,50
921,46,36,10,2,eff,50
922,44,4,7,2,eff,50
923,74,43,132,14,eff,50
924,68,74,33,7,eff,50
925,51,19,20,6,eff,50
926,71,61,77,12,eff,50
