sim,time,trap.id,nmales,ntrees,type,lure
638,69,60,63,8,ineff,50
639,49,29,5,5,ineff,50
640,48,70,6,6,ineff,50
641,51,70,16,6,ineff,50
642,64,69,12,9,ineff,50
643,45,60,3,5,ineff,50
644,41,30,3,1,ineff,50
645,59,19,14,12,ineff,50
646,53,89,9,6,ineff,50
647,59,19,15,11,ineff,50
648,54,60,13,8,ineff,50
649,71,60,75,8,ineff,50
650,48,60,9,7,ineff,50
651,60,70,19,14,ineff,50
652,42,60,5,3,ineff,50
653,62,59,14,7,ineff,50
654,44,20,6,3,ineff,50
655,40,17,2,3,ineff,50
656,50,51,25,11,ineff,50
657,74,70,131,12,ineff,50
658,41,17,7,3,ineff,50
659,37,60,5,1,ineff,50
660,37,89,1,3,ineff,50
661,44,41,1,2,ineff,50
662,54,60,17,9,ineff,50
663,42,79,3,5,ineff,50
664,41,52,3,7,ineff,50
665,68,72,32,19,ineff,50
666,51,51,16,10,ineff,50
667,67,40,16,7,ineff,50
668,55,60,15,7,ineff,50
669,51,39,11,9,ineff,50
670,59,61,12,7,ineff,50
671,51,61,19,7,ineff,50
672,56,10,12,10,ineff,50
673,63,9,20,9,ineff,50
674,69,90,13,17,ineff,50
675,53,30,17,7,ineff,50
676,46,42,5,2,ineff,50
677,47,59,6,3,ineff,50
678,59,9,15,10,ineff,50
679,67,50,21,4,ineff,50
680,70,60,61,12,ineff,50
681,51,61,17,11,ineff,50
682,60,60,16,6,ineff,50
683,43,37,3,5,ineff,50
684,60,60,11,7,ineff,50
685,53,17,8,7,ineff,50
686,75,72,43,42,ineff,50
687,41,71,2,8,ineff,50
688,64,78,14,6,ineff,50
689,68,70,31,6,ineff,50
690,42,16,2,5,ineff,50
691,62,41,11,5,ineff,50
692,50,51,16,7,ineff,50
693,54,29,15,6,ineff,50
694,56,20,22,10,ineff,50
695,35,71,1,3,ineff,50
696,57,70,12,8,ineff,50
697,52,40,16,6,ineff,50
698,39,70,2,5,ineff,50
699,37,71,2,2,ineff,50
700,52,18,23,7,ineff,50
701,45,50,3,3,ineff,50
702,71,80,81,13,ineff,50
703,44,71,6,7,ineff,50
704,50,26,11,8,ineff,50
705,60,59,16,8,ineff,50
706,53,79,15,6,ineff,50
707,69,70,48,12,ineff,50
708,58,20,8,5,ineff,50
709,52,80,20,5,ineff,50
710,62,70,18,9,ineff,50
711,47,8,4,6,ineff,50
712,39,87,4,2,ineff,50
713,38,62,3,2,ineff,50
714,45,61,7,3,ineff,50
715,61,41,10,10,ineff,50
716,52,30,12,5,ineff,50
717,53,19,12,6,ineff,50
718,75,81,44,43,ineff,50
719,46,17,4,4,ineff,50
720,55,30,17,7,ineff,50
721,63,39,12,8,ineff,50
722,54,52,9,11,ineff,50
723,51,55,15,9,ineff,50
724,49,19,6,4,ineff,50
725,43,10,7,3,ineff,50
726,47,51,7,5,ineff,50
727,48,29,4,4,ineff,50
728,55,70,9,14,ineff,50
729,54,80,13,6,ineff,50
730,57,60,7,5,ineff,50
731,48,17,6,7,ineff,50
732,49,61,4,3,ineff,50
733,70,80,58,9,ineff,50
734,45,59,4,5,ineff,50
735,67,51,17,8,ineff,50
736,50,30,16,12,ineff,50
737,56,69,8,4,ineff,50
738,42,20,2,1,ineff,50
739,64,71,15,11,ineff,50
740,52,80,19,3,ineff,50
741,57,69,16,7,ineff,50
742,47,9,5,5,ineff,50
743,34,60,1,1,ineff,50
744,52,60,15,6,ineff,50
745,47,32,6,5,ineff,50
746,73,67,129,18,ineff,50
747,49,60,13,2,ineff,50
748,44,60,4,6,ineff,50
749,68,71,7,10,ineff,50
750,44,19,3,3,ineff,50
751,52,51,11,5,ineff,50
752,64,59,15,6,ineff,50
753,53,51,16,7,ineff,50
754,54,19,9,3,ineff,50
755,42,17,6,3,ineff,50
756,78,93,244,191,ineff,50
757,47,27,10,4,ineff,50
758,58,11,18,8,ineff,50
759,50,39,16,7,ineff,50
760,45,17,8,6,ineff,50
761,63,52,12,8,ineff,50
762,40,60,2,2,ineff,50
763,72,70,96,12,ineff,50
764,58,9,9,8,ineff,50
765,50,60,9,6,ineff,50
766,66,60,20,5,ineff,50
767,58,52,19,11,ineff,50
768,48,9,8,4,ineff,50
769,52,61,7,5,ineff,50
770,56,57,13,6,ineff,50
771,71,29,80,12,ineff,50
772,50,60,16,5,ineff,50
773,41,51,2,3,ineff,50
774,46,17,5,5,ineff,50
775,54,12,15,6,ineff,50
776,60,40,8,5,ineff,50
777,57,40,16,13,ineff,50
778,52,70,12,8,ineff,50
779,46,70,9,5,ineff,50
780,60,70,9,5,ineff,50
781,51,30,15,7,ineff,50
782,52,10,12,10,ineff,50
783,64,38,14,7,ineff,50
784,50,17,13,4,ineff,50
785,56,61,15,7,ineff,50
786,45,70,3,5,ineff,50
787,50,51,21,7,ineff,50
788,47,39,6,4,ineff,50
789,69,70,47,13,ineff,50
790,47,19,6,2,ineff,50
791,52,70,17,5,ineff,50
792,54,61,15,9,ineff,50
793,63,49,17,9,ineff,50
794,46,61,5,2,ineff,50
795,56,50,16,7,ineff,50
796,53,52,16,4,ineff,50
797,58,50,11,8,ineff,50
798,55,60,20,6,ineff,50
799,67,53,26,13,ineff,50
800,58,9,16,12,ineff,50
801,40,60,2,1,ineff,50
802,49,86,5,8,ineff,50
803,74,71,27,33,ineff,50
804,62,60,12,6,ineff,50
805,54,40,17,9,ineff,50
806,65,51,8,5,ineff,50
807,43,70,6,3,ineff,50
808,53,51,19,8,ineff,50
809,39,19,3,3,ineff,50
810,48,19,4,5,ineff,50
811,62,98,11,4,ineff,50
812,48,28,5,5,ineff,50
813,52,61,8,7,ineff,50
814,72,49,96,17,ineff,50
815,70,91,11,16,ineff,50
816,61,71,14,3,ineff,50
817,41,30,2,3,ineff,50
818,44,16,4,3,ineff,50
819,57,62,19,9,ineff,50
820,70,79,66,15,ineff,50
821,46,91,6,5,ineff,50
822,60,71,15,8,ineff,50
823,76,70,172,12,ineff,50
824,39,9,1,3,ineff,50
825,52,60,15,5,ineff,50
826,42,17,5,5,ineff,50
827,53,60,15,6,ineff,50
828,59,49,16,9,ineff,50
829,48,60,6,3,ineff,50
830,41,17,5,3,ineff,50
831,61,49,10,2,ineff,50
832,45,26,4,5,ineff,50
833,36,16,1,1,ineff,50
834,52,69,16,5,ineff,50
835,48,60,4,3,ineff,50
836,47,60,6,5,ineff,50
837,72,48,82,13,ineff,50
838,42,52,1,3,ineff,50
839,75,1,178,14,ineff,50
840,51,69,22,7,ineff,50
841,44,20,8,2,ineff,50
842,52,10,11,6,ineff,50
843,58,9,13,13,ineff,50
844,66,18,17,17,ineff,50
845,73,9,114,18,ineff,50
846,45,80,4,5,ineff,50
847,51,51,16,6,ineff,50
848,69,79,56,12,ineff,50
849,43,60,6,2,ineff,50
850,60,18,12,7,ineff,50
851,57,70,16,9,ineff,50
852,40,17,3,2,ineff,50
853,51,60,14,6,ineff,50
854,61,72,16,12,ineff,50
855,74,72,45,32,ineff,50
856,54,72,4,9,ineff,50
857,53,88,16,9,ineff,50
858,50,80,12,7,ineff,50
859,52,50,12,5,ineff,50
860,52,8,16,10,ineff,50
861,56,63,11,8,ineff,50
862,53,80,11,4,ineff,50
863,65,52,12,7,ineff,50
864,57,50,17,7,ineff,50
865,47,61,7,3,ineff,50
866,51,17,11,6,ineff,50
867,54,25,22,6,ineff,50
