sim,time,trap.id,nmales,ntrees,type,lure
839,51,4,21,3,rand2,50
840,50,79,14,6,rand2,50
841,43,99,4,4,rand2,50
842,37,77,1,2,rand2,50
843,46,93,4,5,rand2,50
844,48,65,5,4,rand2,50
845,46,72,6,5,rand2,50
846,59,89,12,10,rand2,50
847,58,59,15,3,rand2,50
848,64,25,9,14,rand2,50
849,40,2,3,3,rand2,50
850,63,13,15,7,rand2,50
851,57,54,10,12,rand2,50
852,75,95,44,50,rand2,50
853,61,7,11,7,rand2,50
854,49,14,6,9,rand2,50
855,46,32,4,4,rand2,50
856,65,73,9,7,rand2,50
857,51,100,14,9,rand2,50
858,60,99,19,8,rand2,50
859,55,77,17,9,rand2,50
860,58,93,15,7,rand2,50
861,69,91,50,11,rand2,50
862,57,88,13,5,rand2,50
863,42,91,1,2,rand2,50
864,52,91,11,7,rand2,50
865,48,93,5,5,rand2,50
866,53,74,16,5,rand2,50
867,55,18,12,13,rand2,50
868,51,91,13,4,rand2,50
