sim,time,trap.id,nmales,ntrees,type,lure
677,71,46,76,19,ineff2,20
678,75,96,147,14,ineff2,20
679,113,72,487,81,ineff2,20
680,182,43,16654,367,ineff2,20
681,67,68,22,6,ineff2,20
682,137,28,3627,155,ineff2,20
683,70,54,73,14,ineff2,20
684,52,46,11,6,ineff2,20
685,79,11,264,189,ineff2,20
686,55,72,16,6,ineff2,20
687,133,27,2706,155,ineff2,20
688,78,2,173,12,ineff2,20
689,143,22,5888,179,ineff2,20
690,43,16,1,3,ineff2,20
691,103,22,408,42,ineff2,20
692,62,68,15,5,ineff2,20
693,71,16,90,12,ineff2,20
694,86,74,426,242,ineff2,20
695,83,84,256,21,ineff2,20
696,116,13,647,54,ineff2,20
697,73,10,111,25,ineff2,20
698,50,68,18,7,ineff2,20
699,133,9,2195,101,ineff2,20
700,143,52,3637,114,ineff2,20
701,62,16,18,8,ineff2,20
702,56,68,15,6,ineff2,20
703,167,23,4950,260,ineff2,20
704,74,59,127,12,ineff2,20
705,67,16,17,9,ineff2,20
706,118,97,1289,93,ineff2,20
707,65,47,15,5,ineff2,20
708,84,16,272,14,ineff2,20
709,116,13,939,94,ineff2,20
710,69,16,60,10,ineff2,20
711,110,16,548,50,ineff2,20
712,79,46,232,32,ineff2,20
713,71,24,94,8,ineff2,20
714,53,2,15,7,ineff2,20
715,43,16,6,5,ineff2,20
716,40,68,2,2,ineff2,20
717,136,13,2777,188,ineff2,20
718,61,2,18,7,ineff2,20
719,77,54,199,36,ineff2,20
720,50,59,14,19,ineff2,20
721,45,32,4,8,ineff2,20
722,154,97,8984,257,ineff2,20
723,156,29,3517,217,ineff2,20
724,71,16,103,14,ineff2,20
725,111,28,489,74,ineff2,20
726,75,56,166,38,ineff2,20
727,59,99,7,10,ineff2,20
728,57,68,14,5,ineff2,20
729,104,92,341,46,ineff2,20
730,76,96,39,61,ineff2,20
731,76,16,172,11,ineff2,20
732,112,43,640,79,ineff2,20
733,139,68,4573,186,ineff2,20
734,72,16,89,10,ineff2,20
735,67,16,26,8,ineff2,20
736,64,47,17,7,ineff2,20
737,111,48,439,45,ineff2,20
738,66,24,7,9,ineff2,20
739,43,68,5,2,ineff2,20
740,89,68,296,17,ineff2,20
741,70,16,84,8,ineff2,20
742,99,48,281,19,ineff2,20
743,169,28,15796,304,ineff2,20
744,55,5,12,10,ineff2,20
745,64,68,14,6,ineff2,20
746,80,96,245,38,ineff2,20
747,159,16,4300,245,ineff2,20
748,137,28,3983,146,ineff2,20
749,41,68,3,5,ineff2,20
750,74,49,144,27,ineff2,20
751,39,53,3,1,ineff2,20
752,177,13,23222,526,ineff2,20
753,77,16,179,11,ineff2,20
754,113,82,671,55,ineff2,20
755,47,58,4,5,ineff2,20
756,73,16,106,9,ineff2,20
757,70,16,73,9,ineff2,20
758,67,62,15,11,ineff2,20
759,73,65,118,10,ineff2,20
760,74,16,141,10,ineff2,20
761,134,5,2033,96,ineff2,20
762,150,99,13462,332,ineff2,20
763,69,58,57,11,ineff2,20
764,170,55,12779,269,ineff2,20
765,75,29,145,20,ineff2,20
766,71,48,83,15,ineff2,20
767,63,68,13,8,ineff2,20
768,66,82,21,17,ineff2,20
769,51,53,21,7,ineff2,20
770,79,56,286,188,ineff2,20
771,70,53,72,9,ineff2,20
772,69,31,42,7,ineff2,20
773,137,24,4003,214,ineff2,20
774,53,65,13,7,ineff2,20
775,61,97,17,8,ineff2,20
776,68,74,14,10,ineff2,20
777,209,27,11203,263,ineff2,20
778,55,59,13,7,ineff2,20
779,105,55,286,16,ineff2,20
780,64,59,13,3,ineff2,20
781,134,68,1359,104,ineff2,20
782,143,48,5620,181,ineff2,20
783,74,16,150,11,ineff2,20
784,153,68,10528,215,ineff2,20
785,76,16,175,11,ineff2,20
786,110,27,493,77,ineff2,20
787,78,68,174,19,ineff2,20
788,53,69,17,6,ineff2,20
789,50,16,13,5,ineff2,20
790,77,59,173,13,ineff2,20
791,75,29,141,13,ineff2,20
792,266,13,22643,479,ineff2,20
793,79,51,277,181,ineff2,20
794,159,48,4690,253,ineff2,20
795,140,13,2781,164,ineff2,20
796,55,68,14,7,ineff2,20
797,93,2,281,34,ineff2,20
798,135,16,2118,113,ineff2,20
799,163,43,4048,282,ineff2,20
800,111,70,433,64,ineff2,20
801,80,41,265,183,ineff2,20
802,97,84,255,14,ineff2,20
803,44,97,4,8,ineff2,20
804,95,28,292,31,ineff2,20
805,158,13,15774,320,ineff2,20
806,142,55,2950,135,ineff2,20
807,82,89,334,201,ineff2,20
808,55,44,22,13,ineff2,20
809,161,60,13250,282,ineff2,20
810,169,27,15452,296,ineff2,20
811,119,68,795,70,ineff2,20
812,213,43,9078,168,ineff2,20
813,59,24,15,7,ineff2,20
814,80,30,259,197,ineff2,20
815,73,46,106,22,ineff2,20
816,180,27,8624,166,ineff2,20
817,54,46,20,7,ineff2,20
818,70,84,74,7,ineff2,20
819,58,24,15,7,ineff2,20
820,162,28,2652,163,ineff2,20
821,132,55,1691,68,ineff2,20
822,56,58,17,7,ineff2,20
823,95,60,295,23,ineff2,20
824,160,87,12175,261,ineff2,20
825,77,2,176,14,ineff2,20
826,115,58,1028,59,ineff2,20
827,80,36,289,187,ineff2,20
