sim,time,trap.id,nmales,ntrees,type,lure
600,44,79,8,4,grid,50
601,55,70,15,7,grid,50
602,57,80,9,8,grid,50
603,51,37,16,11,grid,50
604,52,27,12,11,grid,50
605,50,69,17,7,grid,50
606,54,63,16,8,grid,50
607,58,67,9,5,grid,50
608,63,77,13,3,grid,50
609,53,38,17,7,grid,50
610,62,34,16,4,grid,50
611,55,42,14,6,grid,50
612,68,16,32,11,grid,50
613,57,39,8,10,grid,50
614,46,36,10,3,grid,50
615,43,60,5,5,grid,50
616,50,50,11,7,grid,50
617,55,60,11,7,grid,50
618,66,38,11,14,grid,50
619,42,17,6,1,grid,50
620,65,38,12,6,grid,50
621,41,75,3,3,grid,50
622,70,80,71,14,grid,50
623,54,37,11,6,grid,50
624,46,79,4,8,grid,50
625,61,80,10,6,grid,50
626,51,46,21,5,grid,50
627,59,58,19,8,grid,50
628,44,62,2,10,grid,50
629,55,26,15,8,grid,50
630,56,52,16,9,grid,50
631,57,66,6,10,grid,50
632,46,28,8,11,grid,50
633,52,79,11,6,grid,50
634,73,88,111,10,grid,50
635,55,80,9,9,grid,50
636,64,67,17,7,grid,50
637,50,28,12,14,grid,50
638,58,69,8,5,grid,50
639,55,38,15,5,grid,50
640,63,28,12,8,grid,50
641,48,72,7,8,grid,50
642,43,49,3,5,grid,50
643,40,72,3,5,grid,50
644,50,80,17,7,grid,50
645,50,36,13,7,grid,50
646,48,39,4,10,grid,50
647,51,52,14,10,grid,50
648,51,39,10,5,grid,50
649,67,36,24,12,grid,50
650,58,46,15,4,grid,50
651,36,69,1,1,grid,50
652,70,37,64,19,grid,50
653,52,69,18,5,grid,50
654,47,80,5,3,grid,50
655,49,26,9,4,grid,50
656,49,17,5,6,grid,50
657,59,37,17,10,grid,50
658,36,72,2,1,grid,50
659,57,25,9,5,grid,50
660,60,73,11,11,grid,50
661,54,26,13,5,grid,50
662,41,79,2,3,grid,50
663,63,28,15,11,grid,50
664,47,62,6,5,grid,50
665,72,97,25,18,grid,50
666,58,27,14,7,grid,50
667,64,58,15,5,grid,50
668,47,79,4,6,grid,50
669,54,36,9,10,grid,50
670,70,58,68,12,grid,50
671,51,69,16,5,grid,50
672,70,18,71,28,grid,50
673,68,62,40,14,grid,50
674,61,16,13,13,grid,50
675,66,37,18,7,grid,50
676,69,29,49,16,grid,50
677,50,69,13,6,grid,50
678,41,58,4,2,grid,50
679,55,62,10,7,grid,50
680,61,73,15,7,grid,50
681,51,35,12,6,grid,50
682,43,59,6,5,grid,50
683,67,69,19,9,grid,50
684,60,16,8,7,grid,50
685,51,26,16,6,grid,50
686,52,39,19,11,grid,50
