sim,time,trap.id,nmales,ntrees,type,lure
87,124,18,2661,144,expert1,5
88,171,89,3125,304,expert1,5
89,157,8,4427,65,expert1,5
90,180,4,2665,76,expert1,5
91,151,63,4464,226,expert1,5
92,145,24,4403,244,expert1,5
93,79,27,271,209,expert1,5
94,128,63,1032,88,expert1,5
95,148,10,3221,153,expert1,5
96,157,10,3066,535,expert1,5
97,113,24,725,50,expert1,5
98,93,6,300,14,expert1,5
99,122,18,1370,125,expert1,5
100,123,24,2324,155,expert1,5
101,128,89,1281,36,expert1,5
102,100,4,294,22,expert1,5
103,104,4,315,16,expert1,5
104,166,21,3040,96,expert1,5
105,92,4,296,20,expert1,5
106,136,1,1446,100,expert1,5
107,96,86,308,42,expert1,5
108,146,4,2805,56,expert1,5
109,100,30,348,35,expert1,5
110,107,41,336,53,expert1,5
111,128,18,2490,134,expert1,5
112,146,56,5921,161,expert1,5
